timestamp,participant,flow,price,event,label,vendor
2026-02-01T0035,P11,-0.8398,101.6091,0,0,
2026-02-01T0036,P00,0.7843,100.7467,0,1,vendor_A
2026-02-01T0036,P01,-1.1481,100.7467,0,1,vendor_A
2026-02-01T0036,P02,-0.4844,100.7467,0,1,vendor_A
2026-02-01T0036,P03,-0.0296,100.7467,0,1,vendor_A
2026-02-01T0036,P04,-0.9787,100.7467,0,0,vendor_A
2026-02-01T0036,P05,-0.9573,100.7467,0,0,vendor_B
2026-02-01T0036,P06,-0.4756,100.7467,0,0,vendor_B
2026-02-01T0036,P07,-2.1004,100.7467,0,0,vendor_B
2026-02-01T0036,P08,-1.4455,100.7467,0,0,vendor_B
2026-02-01T0036,P09,-0.4130,100.7467,0,0,
2026-02-01T0036,P10,0.1482,100.7467,0,0,
2026-02-01T0036,P11,-0.1858,100.7467,0,0,
2026-02-01T0037,P00,-1.7740,99.6975,0,1,vendor_A
2026-02-01T0037,P01,-0.4638,99.6975,0,1,vendor_A
2026-02-01T0037,P02,0.7984,99.6975,0,1,vendor_A
2026-02-01T0037,P03,0.5559,99.6975,0,1,vendor_A
2026-02-01T0037,P04,-0.0787,99.6975,0,0,vendor_A
2026-02-01T0037,P05,-0.8874,99.6975,0,0,vendor_B
2026-02-01T0037,P06,0.6312,99.6975,0,0,vendor_B
2026-02-01T0037,P07,-0.5789,99.6975,0,0,vendor_B
2026-02-01T0037,P08,-1.1692,99.6975,0,0,vendor_B
2026-02-01T0037,P09,-0.8022,99.6975,0,0,
2026-02-01T0037,P10,1.4483,99.6975,0,0,
2026-02-01T0037,P11,0.2202,99.6975,0,0,
2026-02-01T0038,P00,1.1592,99.3481,0,1,vendor_A
2026-02-01T0038,P01,-0.4793,99.3481,0,1,vendor_A
2026-02-01T0038,P02,0.9381,99.3481,0,1,vendor_A
2026-02-01T0038,P03,-0.6015,99.3481,0,1,vendor_A
2026-02-01T0038,P04,-0.1574,99.3481,0,0,vendor_A
2026-02-01T0038,P05,2.4864,99.3481,0,0,vendor_B
2026-02-01T0038,P06,0.7671,99.3481,0,0,vendor_B
2026-02-01T0038,P07,-0.5012,99.3481,0,0,vendor_B
2026-02-01T0038,P08,-0.0848,99.3481,0,0,vendor_B
2026-02-01T0038,P09,0.3262,99.3481,0,0,
2026-02-01T0038,P10,1.2105,99.3481,0,0,
2026-02-01T0038,P11,-0.4891,99.3481,0,0,
2026-02-01T0039,P00,-1.7413,99.7671,0,1,vendor_A
2026-02-01T0039,P01,-0.2796,99.7671,0,1,vendor_A
2026-02-01T0039,P02,0.0154,99.7671,0,1,vendor_A
2026-02-01T0039,P03,0.1095,99.7671,0,1,vendor_A
2026-02-01T0039,P04,1.3167,99.7671,0,0,vendor_A
2026-02-01T0039,P05,0.3167,99.7671,0,0,vendor_B
2026-02-01T0039,P06,0.8129,99.7671,0,0,vendor_B
2026-02-01T0039,P07,-1.1011,99.7671,0,0,vendor_B
2026-02-01T0039,P08,0.8679,99.7671,0,0,vendor_B
2026-02-01T0039,P09,2.0962,99.7671,0,0,
2026-02-01T0039,P10,0.7729,99.7671,0,0,
2026-02-01T0039,P11,0.2536,99.7671,0,0,
2026-02-01T0040,P00,0.1540,99.9965,0,1,vendor_A
2026-02-01T0040,P01,1.7871,99.9965,0,1,vendor_A
2026-02-01T0040,P02,-0.9272,99.9965,0,1,vendor_A
2026-02-01T0040,P03,-0.1111,99.9965,0,1,vendor_A
2026-02-01T0040,P04,0.4602,99.9965,0,0,vendor_A
2026-02-01T0040,P05,0.7440,99.9965,0,0,vendor_B
2026-02-01T0040,P06,-0.4373,99.9965,0,0,vendor_B
2026-02-01T0040,P07,0.3073,99.9965,0,0,vendor_B
2026-02-01T0040,P08,-0.2779,99.9965,0,0,vendor_B
2026-02-01T0040,P09,0.1205,99.9965,0,0,
2026-02-01T0040,P10,-0.1321,99.9965,0,0,
2026-02-01T0040,P11,-1.1416,99.9965,0,0,
2026-02-01T0041,P00,-0.0211,99.7301,0,1,vendor_A
2026-02-01T0041,P01,0.8772,99.7301,0,1,vendor_A
2026-02-01T0041,P02,-0.9670,99.7301,0,1,vendor_A
2026-02-01T0041,P03,-0.2411,99.7301,0,1,vendor_A
2026-02-01T0041,P04,0.6648,99.7301,0,0,vendor_A
2026-02-01T0041,P05,-1.0699,99.7301,0,0,vendor_B
2026-02-01T0041,P06,0.1826,99.7301,0,0,vendor_B
2026-02-01T0041,P07,-1.0601,99.7301,0,0,vendor_B
2026-02-01T0041,P08,1.1346,99.7301,0,0,vendor_B
2026-02-01T0041,P09,2.3128,99.7301,0,0,
2026-02-01T0041,P10,2.0223,99.7301,0,0,
2026-02-01T0041,P11,-0.2192,99.7301,0,0,
2026-02-01T0042,P00,0.7402,99.9985,0,1,vendor_A
2026-02-01T0042,P01,0.1210,99.9985,0,1,vendor_A
2026-02-01T0042,P02,0.1021,99.9985,0,1,vendor_A
2026-02-01T0042,P03,1.5478,99.9985,0,1,vendor_A
2026-02-01T0042,P04,-1.3192,99.9985,0,0,vendor_A
2026-02-01T0042,P05,1.0553,99.9985,0,0,vendor_B
2026-02-01T0042,P06,-0.0490,99.9985,0,0,vendor_B
2026-02-01T0042,P07,1.4085,99.9985,0,0,vendor_B
2026-02-01T0042,P08,0.1872,99.9985,0,0,vendor_B
2026-02-01T0042,P09,-0.6727,99.9985,0,0,
2026-02-01T0042,P10,0.2771,99.9985,0,0,
2026-02-01T0042,P11,0.7360,99.9985,0,0,
2026-02-01T0043,P00,0.0358,99.4968,0,1,vendor_A
2026-02-01T0043,P01,0.4880,99.4968,0,1,vendor_A
2026-02-01T0043,P02,-0.5217,99.4968,0,1,vendor_A
2026-02-01T0043,P03,-2.1339,99.4968,0,1,vendor_A
2026-02-01T0043,P04,0.9000,99.4968,0,0,vendor_A
2026-02-01T0043,P05,0.6992,99.4968,0,0,vendor_B
2026-02-01T0043,P06,0.1482,99.4968,0,0,vendor_B
2026-02-01T0043,P07,0.0684,99.4968,0,0,vendor_B
2026-02-01T0043,P08,1.0363,99.4968,0,0,vendor_B
2026-02-01T0043,P09,-0.4571,99.4968,0,0,
2026-02-01T0043,P10,-0.7065,99.4968,0,0,
2026-02-01T0043,P11,-0.1885,99.4968,0,0,
2026-02-01T0044,P00,1.1891,98.6407,0,1,vendor_A
2026-02-01T0044,P01,-1.3871,98.6407,0,1,vendor_A
2026-02-01T0044,P02,1.1918,98.6407,0,1,vendor_A
2026-02-01T0044,P03,-0.6393,98.6407,0,1,vendor_A
2026-02-01T0044,P04,-1.1007,98.6407,0,0,vendor_A
2026-02-01T0044,P05,1.2601,98.6407,0,0,vendor_B
2026-02-01T0044,P06,-0.0969,98.6407,0,0,vendor_B
2026-02-01T0044,P07,-1.3002,98.6407,0,0,vendor_B
2026-02-01T0044,P08,-0.3587,98.6407,0,0,vendor_B
2026-02-01T0044,P09,0.9311,98.6407,0,0,
2026-02-01T0044,P10,1.1921,98.6407,0,0,
2026-02-01T0044,P11,-0.4271,98.6407,0,0,
2026-02-01T0045,P00,0.4063,97.7852,0,1,vendor_A
2026-02-01T0045,P01,0.7141,97.7852,0,1,vendor_A
2026-02-01T0045,P02,-0.6446,97.7852,0,1,vendor_A
2026-02-01T0045,P03,0.3550,97.7852,0,1,vendor_A
2026-02-01T0045,P04,-0.0319,97.7852,0,0,vendor_A
2026-02-01T0045,P05,-0.5360,97.7852,0,0,vendor_B
2026-02-01T0045,P06,-0.4921,97.7852,0,0,vendor_B
2026-02-01T0045,P07,0.0670,97.7852,0,0,vendor_B
2026-02-01T0045,P08,0.0299,97.7852,0,0,vendor_B
2026-02-01T0045,P09,-0.5655,97.7852,0,0,
2026-02-01T0045,P10,-0.4259,97.7852,0,0,
2026-02-01T0045,P11,1.1133,97.7852,0,0,
2026-02-01T0046,P00,0.2138,97.4326,0,1,vendor_A
2026-02-01T0046,P01,0.8851,97.4326,0,1,vendor_A
2026-02-01T0046,P02,1.2018,97.4326,0,1,vendor_A
2026-02-01T0046,P03,0.5888,97.4326,0,1,vendor_A
2026-02-01T0046,P04,2.2709,97.4326,0,0,vendor_A
2026-02-01T0046,P05,-0.8253,97.4326,0,0,vendor_B
2026-02-01T0046,P06,0.8084,97.4326,0,0,vendor_B
2026-02-01T0046,P07,-0.3181,97.4326,0,0,vendor_B
2026-02-01T0046,P08,1.8558,97.4326,0,0,vendor_B
2026-02-01T0046,P09,1.7004,97.4326,0,0,
2026-02-01T0046,P10,-1.9542,97.4326,0,0,
2026-02-01T0046,P11,-0.9689,97.4326,0,0,
2026-02-01T0047,P00,0.6643,98.3177,0,1,vendor_A
2026-02-01T0047,P01,0.7899,98.3177,0,1,vendor_A
2026-02-01T0047,P02,0.7366,98.3177,0,1,vendor_A
2026-02-01T0047,P03,-0.0709,98.3177,0,1,vendor_A
2026-02-01T0047,P04,0.4551,98.3177,0,0,vendor_A
2026-02-01T0047,P05,0.6530,98.3177,0,0,vendor_B
2026-02-01T0047,P06,-0.0779,98.3177,0,0,vendor_B
2026-02-01T0047,P07,1.0273,98.3177,0,0,vendor_B
2026-02-01T0047,P08,-2.2595,98.3177,0,0,vendor_B
2026-02-01T0047,P09,0.6338,98.3177,0,0,
2026-02-01T0047,P10,-1.0341,98.3177,0,0,
2026-02-01T0047,P11,0.9587,98.3177,0,0,
2026-02-01T0048,P00,-0.2287,97.4475,0,1,vendor_A
2026-02-01T0048,P01,-0.8888,97.4475,0,1,vendor_A
2026-02-01T0048,P02,0.3739,97.4475,0,1,vendor_A
2026-02-01T0048,P03,-0.9113,97.4475,0,1,vendor_A
2026-02-01T0048,P04,-0.9128,97.4475,0,0,vendor_A
2026-02-01T0048,P05,-1.5673,97.4475,0,0,vendor_B
2026-02-01T0048,P06,-0.0267,97.4475,0,0,vendor_B
2026-02-01T0048,P07,0.4968,97.4475,0,0,vendor_B
2026-02-01T0048,P08,1.0230,97.4475,0,0,vendor_B
2026-02-01T0048,P09,-0.1417,97.4475,0,0,
2026-02-01T0048,P10,1.0479,97.4475,0,0,
2026-02-01T0048,P11,0.0180,97.4475,0,0,
2026-02-01T0049,P00,-0.0933,98.1550,0,1,vendor_A
2026-02-01T0049,P01,0.5736,98.1550,0,1,vendor_A
2026-02-01T0049,P02,1.0584,98.1550,0,1,vendor_A
2026-02-01T0049,P03,-0.3414,98.1550,0,1,vendor_A
2026-02-01T0049,P04,-0.2438,98.1550,0,0,vendor_A
2026-02-01T0049,P05,-0.1608,98.1550,0,0,vendor_B
2026-02-01T0049,P06,0.0828,98.1550,0,0,vendor_B
2026-02-01T0049,P07,-0.9004,98.1550,0,0,vendor_B
2026-02-01T0049,P08,1.0280,98.1550,0,0,vendor_B
2026-02-01T0049,P09,-0.4004,98.1550,0,0,
2026-02-01T0049,P10,0.4624,98.1550,0,0,
2026-02-01T0049,P11,-0.8255,98.1550,0,0,
2026-02-01T0050,P00,0.3588,99.0734,0,1,vendor_A
2026-02-01T0050,P01,0.3916,99.0734,0,1,vendor_A
2026-02-01T0050,P02,-0.4207,99.0734,0,1,vendor_A
2026-02-01T0050,P03,2.0209,99.0734,0,1,vendor_A
2026-02-01T0050,P04,0.3710,99.0734,0,0,vendor_A
2026-02-01T0050,P05,1.7769,99.0734,0,0,vendor_B
2026-02-01T0050,P06,0.9591,99.0734,0,0,vendor_B
2026-02-01T0050,P07,-0.6623,99.0734,0,0,vendor_B
2026-02-01T0050,P08,-0.3822,99.0734,0,0,vendor_B
2026-02-01T0050,P09,0.4361,99.0734,0,0,
2026-02-01T0050,P10,0.0612,99.0734,0,0,
2026-02-01T0050,P11,0.0495,99.0734,0,0,
2026-02-01T0051,P00,-0.2862,98.6137,0,1,vendor_A
2026-02-01T0051,P01,-1.8085,98.6137,0,1,vendor_A
2026-02-01T0051,P02,-0.2254,98.6137,0,1,vendor_A
2026-02-01T0051,P03,-2.2181,98.6137,0,1,vendor_A
2026-02-01T0051,P04,0.3718,98.6137,0,0,vendor_A
2026-02-01T0051,P05,-0.7261,98.6137,0,0,vendor_B
2026-02-01T0051,P06,-0.7154,98.6137,0,0,vendor_B
2026-02-01T0051,P07,-0.2193,98.6137,0,0,vendor_B
2026-02-01T0051,P08,0.2727,98.6137,0,0,vendor_B
2026-02-01T0051,P09,-1.4320,98.6137,0,0,
2026-02-01T0051,P10,-1.7486,98.6137,0,0,
2026-02-01T0051,P11,-1.0661,98.6137,0,0,
2026-02-01T0052,P00,-2.0417,98.5310,0,1,vendor_A
2026-02-01T0052,P01,-0.9668,98.5310,0,1,vendor_A
2026-02-01T0052,P02,1.5909,98.5310,0,1,vendor_A
2026-02-01T0052,P03,-1.0566,98.5310,0,1,vendor_A
2026-02-01T0052,P04,0.6514,98.5310,0,0,vendor_A
2026-02-01T0052,P05,-1.3716,98.5310,0,0,vendor_B
2026-02-01T0052,P06,0.2991,98.5310,0,0,vendor_B
2026-02-01T0052,P07,-0.3197,98.5310,0,0,vendor_B
2026-02-01T0052,P08,-0.0598,98.5310,0,0,vendor_B
2026-02-01T0052,P09,0.5688,98.5310,0,0,
2026-02-01T0052,P10,1.7562,98.5310,0,0,
2026-02-01T0052,P11,0.1947,98.5310,0,0,
2026-02-01T0053,P00,0.1244,98.1239,0,1,vendor_A
2026-02-01T0053,P01,-0.9734,98.1239,0,1,vendor_A
2026-02-01T0053,P02,0.5833,98.1239,0,1,vendor_A
2026-02-01T0053,P03,-0.2461,98.1239,0,1,vendor_A
2026-02-01T0053,P04,0.8320,98.1239,0,0,vendor_A
2026-02-01T0053,P05,-0.0437,98.1239,0,0,vendor_B
2026-02-01T0053,P06,1.7409,98.1239,0,0,vendor_B
2026-02-01T0053,P07,-1.9829,98.1239,0,0,vendor_B
2026-02-01T0053,P08,-0.2966,98.1239,0,0,vendor_B
2026-02-01T0053,P09,0.8815,98.1239,0,0,
2026-02-01T0053,P10,-0.3507,98.1239,0,0,
2026-02-01T0053,P11,-0.7922,98.1239,0,0,
2026-02-01T0054,P00,-0.2659,98.0819,0,1,vendor_A
2026-02-01T0054,P01,-1.3799,98.0819,0,1,vendor_A
2026-02-01T0054,P02,0.1190,98.0819,0,1,vendor_A
2026-02-01T0054,P03,2.4405,98.0819,0,1,vendor_A
2026-02-01T0054,P04,1.1450,98.0819,0,0,vendor_A
2026-02-01T0054,P05,-1.1090,98.0819,0,0,vendor_B
2026-02-01T0054,P06,-0.8733,98.0819,0,0,vendor_B
2026-02-01T0054,P07,-0.4047,98.0819,0,0,vendor_B
2026-02-01T0054,P08,1.0044,98.0819,0,0,vendor_B
2026-02-01T0054,P09,-0.8215,98.0819,0,0,
2026-02-01T0054,P10,-0.6902,98.0819,0,0,
2026-02-01T0054,P11,0.8847,98.0819,0,0,
2026-02-01T0055,P00,0.8647,98.3541,0,1,vendor_A
2026-02-01T0055,P01,-0.3738,98.3541,0,1,vendor_A
2026-02-01T0055,P02,-1.1178,98.3541,0,1,vendor_A
2026-02-01T0055,P03,-1.5497,98.3541,0,1,vendor_A
2026-02-01T0055,P04,-0.6990,98.3541,0,0,vendor_A
2026-02-01T0055,P05,-2.2305,98.3541,0,0,vendor_B
2026-02-01T0055,P06,0.7498,98.3541,0,0,vendor_B
2026-02-01T0055,P07,-0.6300,98.3541,0,0,vendor_B
2026-02-01T0055,P08,0.4813,98.3541,0,0,vendor_B
2026-02-01T0055,P09,1.8683,98.3541,0,0,
2026-02-01T0055,P10,1.1730,98.3541,0,0,
2026-02-01T0055,P11,-1.1511,98.3541,0,0,
2026-02-01T0056,P00,0.8692,98.2070,0,1,vendor_A
2026-02-01T0056,P01,1.1579,98.2070,0,1,vendor_A
2026-02-01T0056,P02,-0.7464,98.2070,0,1,vendor_A
2026-02-01T0056,P03,-0.9533,98.2070,0,1,vendor_A
2026-02-01T0056,P04,-0.1097,98.2070,0,0,vendor_A
2026-02-01T0056,P05,-1.6014,98.2070,0,0,vendor_B
2026-02-01T0056,P06,1.4707,98.2070,0,0,vendor_B
2026-02-01T0056,P07,-2.4054,98.2070,0,0,vendor_B
2026-02-01T0056,P08,-1.1068,98.2070,0,0,vendor_B
2026-02-01T0056,P09,-0.2696,98.2070,0,0,
2026-02-01T0056,P10,-0.2271,98.2070,0,0,
2026-02-01T0056,P11,0.1661,98.2070,0,0,
2026-02-01T0057,P00,0.2714,98.7088,0,1,vendor_A
2026-02-01T0057,P01,-0.2136,98.7088,0,1,vendor_A
2026-02-01T0057,P02,1.1369,98.7088,0,1,vendor_A
2026-02-01T0057,P03,-2.1394,98.7088,0,1,vendor_A
2026-02-01T0057,P04,-0.0002,98.7088,0,0,vendor_A
2026-02-01T0057,P05,-0.7146,98.7088,0,0,vendor_B
2026-02-01T0057,P06,0.1325,98.7088,0,0,vendor_B
2026-02-01T0057,P07,0.2208,98.7088,0,0,vendor_B
2026-02-01T0057,P08,-0.9118,98.7088,0,0,vendor_B
2026-02-01T0057,P09,-0.6409,98.7088,0,0,
2026-02-01T0057,P10,0.7926,98.7088,0,0,
2026-02-01T0057,P11,0.3491,98.7088,0,0,
2026-02-01T0058,P00,-0.6802,99.5320,0,1,vendor_A
2026-02-01T0058,P01,2.0399,99.5320,0,1,vendor_A
2026-02-01T0058,P02,2.3092,99.5320,0,1,vendor_A
2026-02-01T0058,P03,-1.4625,99.5320,0,1,vendor_A
2026-02-01T0058,P04,0.3018,99.5320,0,0,vendor_A
2026-02-01T0058,P05,2.5090,99.5320,0,0,vendor_B
2026-02-01T0058,P06,0.7839,99.5320,0,0,vendor_B
2026-02-01T0058,P07,0.2211,99.5320,0,0,vendor_B
2026-02-01T0058,P08,-0.2081,99.5320,0,0,vendor_B
2026-02-01T0058,P09,-0.5412,99.5320,0,0,
2026-02-01T0058,P10,-0.2125,99.5320,0,0,
2026-02-01T0058,P11,-0.5507,99.5320,0,0,
2026-02-01T0059,P00,0.7449,99.7036,0,1,vendor_A
2026-02-01T0059,P01,-0.3982,99.7036,0,1,vendor_A
2026-02-01T0059,P02,-0.4412,99.7036,0,1,vendor_A
2026-02-01T0059,P03,-1.2022,99.7036,0,1,vendor_A
2026-02-01T0059,P04,-0.0496,99.7036,0,0,vendor_A
2026-02-01T0059,P05,-0.8941,99.7036,0,0,vendor_B
2026-02-01T0059,P06,-0.1808,99.7036,0,0,vendor_B
2026-02-01T0059,P07,1.0418,99.7036,0,0,vendor_B
2026-02-01T0059,P08,0.3659,99.7036,0,0,vendor_B
2026-02-01T0059,P09,0.5047,99.7036,0,0,
2026-02-01T0059,P10,0.3561,99.7036,0,0,
2026-02-01T0059,P11,0.0592,99.7036,0,0,
2026-02-01T0060,P00,-0.1273,99.8448,0,1,vendor_A
2026-02-01T0060,P01,-0.3078,99.8448,0,1,vendor_A
2026-02-01T0060,P02,0.7591,99.8448,0,1,vendor_A
2026-02-01T0060,P03,-1.0842,99.8448,0,1,vendor_A
2026-02-01T0060,P04,1.3407,99.8448,0,0,vendor_A
2026-02-01T0060,P05,0.0341,99.8448,0,0,vendor_B
2026-02-01T0060,P06,-0.7487,99.8448,0,0,vendor_B
2026-02-01T0060,P07,-0.4891,99.8448,0,0,vendor_B
2026-02-01T0060,P08,-0.6770,99.8448,0,0,vendor_B
2026-02-01T0060,P09,0.1602,99.8448,0,0,
2026-02-01T0060,P10,-0.7178,99.8448,0,0,
2026-02-01T0060,P11,1.1421,99.8448,0,0,
2026-02-01T0061,P00,-0.7816,99.6404,0,1,vendor_A
2026-02-01T0061,P01,-2.2725,99.6404,0,1,vendor_A
2026-02-01T0061,P02,-0.7310,99.6404,0,1,vendor_A
2026-02-01T0061,P03,-2.0085,99.6404,0,1,vendor_A
2026-02-01T0061,P04,-0.0399,99.6404,0,0,vendor_A
2026-02-01T0061,P05,1.0592,99.6404,0,0,vendor_B
2026-02-01T0061,P06,0.6478,99.6404,0,0,vendor_B
2026-02-01T0061,P07,-1.3376,99.6404,0,0,vendor_B
2026-02-01T0061,P08,-0.7623,99.6404,0,0,vendor_B
2026-02-01T0061,P09,1.7786,99.6404,0,0,
2026-02-01T0061,P10,0.3185,99.6404,0,0,
2026-02-01T0061,P11,0.0041,99.6404,0,0,
2026-02-01T0062,P00,1.0561,99.9293,0,1,vendor_A
2026-02-01T0062,P01,2.4527,99.9293,0,1,vendor_A
2026-02-01T0062,P02,1.2966,99.9293,0,1,vendor_A
2026-02-01T0062,P03,0.1394,99.9293,0,1,vendor_A
2026-02-01T0062,P04,0.3547,99.9293,0,0,vendor_A
2026-02-01T0062,P05,0.6171,99.9293,0,0,vendor_B
2026-02-01T0062,P06,-0.6127,99.9293,0,0,vendor_B
2026-02-01T0062,P07,-1.0587,99.9293,0,0,vendor_B
2026-02-01T0062,P08,0.0524,99.9293,0,0,vendor_B
2026-02-01T0062,P09,-0.9472,99.9293,0,0,
2026-02-01T0062,P10,-0.0615,99.9293,0,0,
2026-02-01T0062,P11,0.0961,99.9293,0,0,
2026-02-01T0063,P00,2.3410,99.2141,0,1,vendor_A
2026-02-01T0063,P01,-0.8510,99.2141,0,1,vendor_A
2026-02-01T0063,P02,-0.1218,99.2141,0,1,vendor_A
2026-02-01T0063,P03,-0.1643,99.2141,0,1,vendor_A
2026-02-01T0063,P04,0.4373,99.2141,0,0,vendor_A
2026-02-01T0063,P05,1.0467,99.2141,0,0,vendor_B
2026-02-01T0063,P06,-0.4905,99.2141,0,0,vendor_B
2026-02-01T0063,P07,-0.8214,99.2141,0,0,vendor_B
2026-02-01T0063,P08,-1.6407,99.2141,0,0,vendor_B
2026-02-01T0063,P09,-0.9262,99.2141,0,0,
2026-02-01T0063,P10,0.5364,99.2141,0,0,
2026-02-01T0063,P11,0.0456,99.2141,0,0,
2026-02-01T0064,P00,-1.0154,99.2474,0,1,vendor_A
2026-02-01T0064,P01,-0.3728,99.2474,0,1,vendor_A
2026-02-01T0064,P02,0.0315,99.2474,0,1,vendor_A
2026-02-01T0064,P03,0.5037,99.2474,0,1,vendor_A
2026-02-01T0064,P04,-0.5934,99.2474,0,0,vendor_A
2026-02-01T0064,P05,-0.2504,99.2474,0,0,vendor_B
2026-02-01T0064,P06,-1.8184,99.2474,0,0,vendor_B
2026-02-01T0064,P07,-1.1514,99.2474,0,0,vendor_B
2026-02-01T0064,P08,1.6177,99.2474,0,0,vendor_B
2026-02-01T0064,P09,-2.1881,99.2474,0,0,
2026-02-01T0064,P10,-0.3378,99.2474,0,0,
2026-02-01T0064,P11,0.2192,99.2474,0,0,
2026-02-01T0065,P00,-0.3743,99.2396,0,1,vendor_A
2026-02-01T0065,P01,-0.8082,99.2396,0,1,vendor_A
2026-02-01T0065,P02,-0.0611,99.2396,0,1,vendor_A
2026-02-01T0065,P03,-0.0050,99.2396,0,1,vendor_A
2026-02-01T0065,P04,-0.0821,99.2396,0,0,vendor_A
2026-02-01T0065,P05,-1.8777,99.2396,0,0,vendor_B
2026-02-01T0065,P06,-0.1474,99.2396,0,0,vendor_B
2026-02-01T0065,P07,-0.8551,99.2396,0,0,vendor_B
2026-02-01T0065,P08,-0.5477,99.2396,0,0,vendor_B
2026-02-01T0065,P09,0.2270,99.2396,0,0,
2026-02-01T0065,P10,0.6407,99.2396,0,0,
2026-02-01T0065,P11,0.8968,99.2396,0,0,
2026-02-01T0066,P00,-0.4964,98.7828,0,1,vendor_A
2026-02-01T0066,P01,0.9240,98.7828,0,1,vendor_A
2026-02-01T0066,P02,1.1737,98.7828,0,1,vendor_A
2026-02-01T0066,P03,1.1366,98.7828,0,1,vendor_A
2026-02-01T0066,P04,1.3898,98.7828,0,0,vendor_A
2026-02-01T0066,P05,-0.1457,98.7828,0,0,vendor_B
2026-02-01T0066,P06,-0.1741,98.7828,0,0,vendor_B
2026-02-01T0066,P07,0.8251,98.7828,0,0,vendor_B
2026-02-01T0066,P08,-1.3665,98.7828,0,0,vendor_B
2026-02-01T0066,P09,0.2094,98.7828,0,0,
2026-02-01T0066,P10,-0.5306,98.7828,0,0,
2026-02-01T0066,P11,-0.3688,98.7828,0,0,
2026-02-01T0067,P00,-1.7415,100.0542,0,1,vendor_A
2026-02-01T0067,P01,-0.8905,100.0542,0,1,vendor_A
2026-02-01T0067,P02,-0.0205,100.0542,0,1,vendor_A
2026-02-01T0067,P03,0.8885,100.0542,0,1,vendor_A
2026-02-01T0067,P04,0.9900,100.0542,0,0,vendor_A
2026-02-01T0067,P05,-0.0803,100.0542,0,0,vendor_B
2026-02-01T0067,P06,-0.1893,100.0542,0,0,vendor_B
2026-02-01T0067,P07,-0.8307,100.0542,0,0,vendor_B
2026-02-01T0067,P08,0.4024,100.0542,0,0,vendor_B
2026-02-01T0067,P09,-0.2476,100.0542,0,0,
2026-02-01T0067,P10,0.6059,100.0542,0,0,
2026-02-01T0067,P11,1.7517,100.0542,0,0,
2026-02-01T0068,P00,-0.0324,99.3051,0,1,vendor_A
2026-02-01T0068,P01,-1.4974,99.3051,0,1,vendor_A
2026-02-01T0068,P02,-0.8609,99.3051,0,1,vendor_A
2026-02-01T0068,P03,-1.4581,99.3051,0,1,vendor_A
2026-02-01T0068,P04,-1.1971,99.3051,0,0,vendor_A
2026-02-01T0068,P05,1.3053,99.3051,0,0,vendor_B
2026-02-01T0068,P06,0.2267,99.3051,0,0,vendor_B
2026-02-01T0068,P07,-1.5202,99.3051,0,0,vendor_B
2026-02-01T0068,P08,0.6536,99.3051,0,0,vendor_B
2026-02-01T0068,P09,1.2604,99.3051,0,0,
2026-02-01T0068,P10,-0.3599,99.3051,0,0,
2026-02-01T0068,P11,-0.6760,99.3051,0,0,
2026-02-01T0069,P00,-0.3374,98.9060,0,1,vendor_A
2026-02-01T0069,P01,0.2846,98.9060,0,1,vendor_A
2026-02-01T0069,P02,0.6400,98.9060,0,1,vendor_A
2026-02-01T0069,P03,1.1822,98.9060,0,1,vendor_A
2026-02-01T0069,P04,1.2125,98.9060,0,0,vendor_A
2026-02-01T0069,P05,1.1854,98.9060,0,0,vendor_B
2026-02-01T0069,P06,1.3619,98.9060,0,0,vendor_B
2026-02-01T0069,P07,0.6614,98.9060,0,0,vendor_B
2026-02-01T0069,P08,-1.5309,98.9060,0,0,vendor_B
2026-02-01T0069,P09,-0.1310,98.9060,0,0,
2026-02-01T0069,P10,0.3139,98.9060,0,0,
2026-02-01T0069,P11,-0.3831,98.9060,0,0,
2026-02-01T0070,P00,0.9113,99.0630,0,1,vendor_A
2026-02-01T0070,P01,-0.3602,99.0630,0,1,vendor_A
2026-02-01T0070,P02,-0.9257,99.0630,0,1,vendor_A
2026-02-01T0070,P03,1.4443,99.0630,0,1,vendor_A
2026-02-01T0070,P04,0.6660,99.0630,0,0,vendor_A
2026-02-01T0070,P05,0.2193,99.0630,0,0,vendor_B
2026-02-01T0070,P06,0.9267,99.0630,0,0,vendor_B
2026-02-01T0070,P07,1.0625,99.0630,0,0,vendor_B
2026-02-01T0070,P08,0.3410,99.0630,0,0,vendor_B
2026-02-01T0070,P09,-2.4577,99.0630,0,0,
2026-02-01T0070,P10,-0.6756,99.0630,0,0,
2026-02-01T0070,P11,-0.4566,99.0630,0,0,
2026-02-01T0071,P00,-0.9842,97.8860,0,1,vendor_A
2026-02-01T0071,P01,0.1987,97.8860,0,1,vendor_A
2026-02-01T0071,P02,1.1922,97.8860,0,1,vendor_A
2026-02-01T0071,P03,-0.4849,97.8860,0,1,vendor_A
2026-02-01T0071,P04,-1.1348,97.8860,0,0,vendor_A
2026-02-01T0071,P05,2.0280,97.8860,0,0,vendor_B
2026-02-01T0071,P06,-0.4514,97.8860,0,0,vendor_B
2026-02-01T0071,P07,-1.2330,97.8860,0,0,vendor_B
2026-02-01T0071,P08,0.2377,97.8860,0,0,vendor_B
2026-02-01T0071,P09,0.4257,97.8860,0,0,
2026-02-01T0071,P10,-0.7051,97.8860,0,0,
2026-02-01T0071,P11,0.7905,97.8860,0,0,
